# Batch 19 — cyber threat intelligence, vulnerability data and internet measurement.
# Pipe-delimited. Columns: id|mode|want|category|record_type|tags|portal|name|name_ja|url|probe|description|opts
# Every row below returned at least one real record over the wire via tools/probe_hp_batch.py.
EUVD_CRITICAL|json|any|threat|vulnerability-record|vulnerability,eu,enisa,euvd|https://euvd.enisa.europa.eu|EUVD — critical vulnerabilities|EU脆弱性DB 重大脆弱性|https://euvdservices.enisa.europa.eu/api/criticalvulnerabilities|https://euvdservices.enisa.europa.eu/api/criticalvulnerabilities|The European Union Vulnerability Database's own critical list, each entry with the EUVD id, aliases to CVE and GHSA, the base score and vector, the affected vendor and product tuples and the advisory references. EUVD is ENISA's independent enumeration, not a mirror of NVD, and carries EU CSIRT enrichment|detail_url=https://euvdservices.enisa.europa.eu/api/enisaid?id={v};detail_key=id;interval=21600
EUVD_ENISAID|json|any|threat|vulnerability-record|vulnerability,eu,enisa,euvd|https://euvd.enisa.europa.eu|EUVD — vulnerability by EUVD identifier|EU脆弱性DB ID照会|https://euvdservices.enisa.europa.eu/api/enisaid?id={qU}|https://euvdservices.enisa.europa.eu/api/enisaid?id=EUVD-2025-4893|One EUVD record in full: description, EPSS score, exploitation status, the vendor and product tuples affected, the aliases into CVE and GHSA space and every advisory that references it. This is the detail endpoint behind every EUVD list|title_keys=id;body_keys=description
VULNLOOKUP_VULN|json|any|threat|vulnerability-record|vulnerability,circl,aggregator|https://vulnerability.circl.lu|CIRCL Vulnerability-Lookup — vulnerability record|CIRCL 脆弱性ルックアップ|https://vulnerability.circl.lu/api/vulnerability/{qU}|https://vulnerability.circl.lu/api/vulnerability/CVE-2024-3094|CIRCL's aggregated record for one vulnerability identifier, returning the full CVE 5.0 JSON container including every ADP enrichment, the affected product ranges, the CVSS metrics from each scoring authority and the reference set. Accepts CVE, GHSA, PySec and EUVD identifiers against the same path|title_keys=cveMetadata.cveId
VULNLOOKUP_BROWSE_VENDOR|json|any|threat|vulnerability-record|vulnerability,circl,vendor,cpe|https://vulnerability.circl.lu|CIRCL Vulnerability-Lookup — browse by vendor|CIRCL ベンダー別一覧|https://vulnerability.circl.lu/api/browse/{ql}|https://vulnerability.circl.lu/api/browse/microsoft|Every product CIRCL holds vulnerability data for under one vendor name, taken from the CPE dictionary. This is the enumeration step that turns a company name into the concrete product list you can then query for vulnerabilities|filter_query=1
VULNLOOKUP_SEARCH_PRODUCT|json|any|threat|vulnerability-record|vulnerability,circl,product,cpe|https://vulnerability.circl.lu|CIRCL Vulnerability-Lookup — vulnerabilities by vendor and product|CIRCL 製品別脆弱性|https://vulnerability.circl.lu/api/search/{q}|https://vulnerability.circl.lu/api/search/microsoft/windows_10|All vulnerabilities CIRCL holds for one vendor and product pair, grouped by the source database that supplied them so NVD, GitHub, CSAF and EUVD entries stay distinguishable. The grouping is what makes disagreement between sources visible instead of averaged away|title_keys=id
GOVULNDB_ID|json|any|threat|vulnerability-record|vulnerability,golang,supplychain|https://vuln.go.dev|Go Vulnerability Database — report by identifier|Go脆弱性DB レポート|https://vuln.go.dev/ID/{qU}.json|https://vuln.go.dev/ID/GO-2022-0969.json|One Go vulnerability report in OSV format: the affected module and package paths, the exact symbol names that carry the flaw, the version ranges, the aliases to CVE and GHSA and the credited reporters. Symbol-level precision means a caller can tell whether the vulnerable code path is even reachable|title_keys=id;body_keys=details
OSV_ECOSYSTEMS|csv|any|threat|reference-record|vulnerability,osv,ecosystem,supplychain|https://osv.dev|OSV — ecosystem index|OSV エコシステム一覧|https://osv-vulnerabilities.storage.googleapis.com/ecosystems.txt|https://osv-vulnerabilities.storage.googleapis.com/ecosystems.txt|The authoritative list of every package ecosystem OSV carries advisories for, including the versioned distribution branches. It is the key set for every other OSV query and the fastest way to see which ecosystems have gained coverage|csv_no_header=1;interval=604800
GITHUB_ADVISORY_ECOSYSTEM|json|any|threat|advisory-record|vulnerability,github,ghsa,supplychain|https://github.com/advisories|GitHub Security Advisories by ecosystem|GitHub セキュリティ勧告|https://api.github.com/advisories?ecosystem={q}&per_page=100|https://api.github.com/advisories?ecosystem=npm&per_page=100|Reviewed GitHub Security Advisories for one package ecosystem, each with the GHSA id, CVE alias, severity, CVSS vector, CWE list, the affected package name and version ranges and the patched version. The vulnerable-range plus patched-version pair is what a dependency scanner actually needs|page_param=page;page_start=1;detail_url=https://api.github.com/advisories/{v};detail_key=ghsa_id
MSRC_SUG_VULNERABILITY|json|any|threat|vulnerability-record|vulnerability,microsoft,msrc,advisory|https://msrc.microsoft.com/update-guide|Microsoft Security Update Guide — vulnerability list|Microsoft セキュリティ更新ガイド|https://api.msrc.microsoft.com/sug/v2.0/en-US/vulnerability?$top=100|https://api.msrc.microsoft.com/sug/v2.0/en-US/vulnerability?$top=100|Microsoft's Security Update Guide as structured JSON rather than the HTML console: each CVE with its release date, severity, impact class, exploitation assessment, exploitability index and the tag naming the affected product family. The exploitability index is Microsoft's own forecast and appears nowhere in NVD|array_path=value;page_param=$skip;page_size=100;detail_url=https://api.msrc.microsoft.com/sug/v2.0/en-US/vulnerability/{v};detail_key=cveNumber;interval=43200
PALOALTO_PSIRT_CVE|json|any|threat|advisory-record|vulnerability,vendor,psirt,paloalto|https://security.paloaltonetworks.com|Palo Alto Networks PSIRT — advisory by CVE|Palo Alto PSIRT 勧告|https://security.paloaltonetworks.com/json/{qU}|https://security.paloaltonetworks.com/json/CVE-2024-3400|The full CSAF advisory Palo Alto publishes for one CVE: affected PAN-OS versions and product tree, the remediation and workaround text, the CVSS scoring, the exploitation status and the acknowledgements. Network-edge appliance advisories are disproportionately actionable because the devices are internet-facing by design|title_keys=document.title
CVELISTV5_DELTA_NEW|json|any|threat|vulnerability-record|vulnerability,cve,mitre,changefeed|https://github.com/CVEProject/cvelistV5|CVE Program cvelistV5 — newly published records in the current cycle|CVEリストV5 差分|https://raw.githubusercontent.com/CVEProject/cvelistV5/main/cves/delta.json|https://raw.githubusercontent.com/CVEProject/cvelistV5/main/cves/delta.json|The CVE Program's own change feed, scoped to the records newly published in the last publishing cycle: each with the CVE identifier, the cve.org link, the update timestamp and the raw record URL, which the second hop fetches to pull the complete CVE 5.0 container. The updated set in the same document is served exhaustively by the deltaLog row rather than dropped here|array_path=new;title_keys=cveId;detail_url={v};detail_key=githubLink;interval=1800
CVELISTV5_DELTALOG|json|any|threat|vulnerability-record|vulnerability,cve,mitre,changefeed|https://github.com/CVEProject/cvelistV5|CVE Program cvelistV5 — delta history log|CVEリストV5 差分履歴|https://raw.githubusercontent.com/CVEProject/cvelistV5/main/cves/deltaLog.json|https://raw.githubusercontent.com/CVEProject/cvelistV5/main/cves/deltaLog.json|The retained history of every publishing cycle, so the full sequence of new and updated CVE records over time is reconstructible rather than only the most recent batch. Reissue history is the signal that a vendor quietly changed an affected-version range|interval=86400
EXPLOITDB_SHELLCODE_INDEX|csv|any|threat|exploit-record|exploit,shellcode,exploitdb,offensive|https://gitlab.com/exploit-database/exploitdb|Exploit-DB — shellcode file index|Exploit-DB シェルコード索引|https://gitlab.com/exploit-database/exploitdb/-/raw/main/files_shellcodes.csv|https://gitlab.com/exploit-database/exploitdb/-/raw/main/files_shellcodes.csv|The complete Exploit-DB shellcode index as CSV: every published shellcode with its id, file path, description, publication date, author, platform and type. Shellcode is the payload stage that a working exploit drops into, and the platform column is what says which architectures have ready-made payloads|interval=86400
METASPLOIT_MODULE_METADATA|json|any|threat|exploit-record|exploit,metasploit,module,offensive|https://github.com/rapid7/metasploit-framework|Metasploit Framework — module metadata index|Metasploit モジュール索引|https://raw.githubusercontent.com/rapid7/metasploit-framework/master/db/modules_metadata_base.json|https://raw.githubusercontent.com/rapid7/metasploit-framework/master/db/modules_metadata_base.json|Every Metasploit module as a structured record: name, fullname, disclosure date, rank, reliability and side-effect notes, targets, default ports, the referenced CVE and EDB identifiers and the author list. A CVE that appears here has weaponised, packaged exploit code, which is a different tier of risk from a proof of concept|interval=86400
NUCLEI_TEMPLATE_STATS|json|any|threat|reference-record|detection,nuclei,template,coverage|https://github.com/projectdiscovery/nuclei-templates|Nuclei templates — coverage statistics|Nuclei テンプレート統計|https://raw.githubusercontent.com/projectdiscovery/nuclei-templates/main/TEMPLATES-STATS.json|https://raw.githubusercontent.com/projectdiscovery/nuclei-templates/main/TEMPLATES-STATS.json|The breakdown of the Nuclei detection template corpus by tag, author, directory and severity. It answers which technologies and which CVEs have a public runnable detection today, which is the practical coverage map for anyone scanning their own estate|interval=43200
MISP_GALAXY_RANSOMWARE|json|any|threat|threat-actor-record|threat,ransomware,galaxy,misp|https://www.misp-project.org|MISP Galaxy — ransomware cluster|MISPギャラクシー ランサムウェア|https://raw.githubusercontent.com/MISP/misp-galaxy/main/clusters/ransomware.json|https://raw.githubusercontent.com/MISP/misp-galaxy/main/clusters/ransomware.json|The MISP community's ransomware family catalogue: each family with its aliases, the extensions and ransom-note filenames it leaves, the payment addresses and email drops observed, and the reference set behind each attribution. The filesystem artefacts turn an incident into a named family without sample analysis|array_path=values;interval=86400
MISP_GALAXY_INTRUSION_SET|json|any|threat|threat-actor-record|threat,apt,attack,galaxy,misp|https://www.misp-project.org|MISP Galaxy — MITRE intrusion set cluster|MISPギャラクシー 侵入セット|https://raw.githubusercontent.com/MISP/misp-galaxy/main/clusters/mitre-intrusion-set.json|https://raw.githubusercontent.com/MISP/misp-galaxy/main/clusters/mitre-intrusion-set.json|Every MITRE ATT&CK intrusion set as a record with its synonyms across vendor naming schemes, the external references and the description. The synonym mapping is the piece that lets reporting from different vendors about the same actor be joined at all|array_path=values;interval=604800
MISP_GALAXY_TOOL|json|any|threat|malware-record|threat,malware,tool,galaxy,misp|https://www.misp-project.org|MISP Galaxy — tool and malware cluster|MISPギャラクシー ツール|https://raw.githubusercontent.com/MISP/misp-galaxy/main/clusters/tool.json|https://raw.githubusercontent.com/MISP/misp-galaxy/main/clusters/tool.json|The catalogue of offensive tools and malware families tracked by the MISP community, each with aliases, type classification, the threat actors known to use it and the references. Tool reuse across actors is one of the few durable links between otherwise separate campaigns|array_path=values;interval=604800
MISP_GALAXY_BOTNET|json|any|threat|malware-record|threat,botnet,galaxy,misp|https://www.misp-project.org|MISP Galaxy — botnet cluster|MISPギャラクシー ボットネット|https://raw.githubusercontent.com/MISP/misp-galaxy/main/clusters/botnet.json|https://raw.githubusercontent.com/MISP/misp-galaxy/main/clusters/botnet.json|Named botnets with their aliases, the malware family behind each, the takedown history and the references. Botnet naming is notoriously inconsistent between vendors and this cluster is the reconciliation table|array_path=values;interval=604800
ATTACK_STIX_MOBILE|json|any|threat|technique-record|threat,attack,stix,mobile|https://attack.mitre.org|MITRE ATT&CK — mobile STIX bundle|MITRE ATT&CK モバイル|https://raw.githubusercontent.com/mitre-attack/attack-stix-data/master/mobile-attack/mobile-attack.json|https://raw.githubusercontent.com/mitre-attack/attack-stix-data/master/mobile-attack/mobile-attack.json|The mobile ATT&CK matrix in STIX form, covering Android and iOS techniques, the mobile-specific software objects and the mitigations. Mobile surveillanceware is tracked here in a structured form that the vendor reporting on it is not|array_path=objects;title_keys=name;body_keys=description;interval=604800
CWE_CATEGORY|json|any|reference|weakness-record|vulnerability,cwe,taxonomy,mitre|https://cwe.mitre.org|MITRE CWE API — category record|MITRE CWE カテゴリ|https://cwe-api.mitre.org/api/v1/cwe/category/{qd}|https://cwe-api.mitre.org/api/v1/cwe/category/137|A CWE category groups weaknesses that share a common characteristic, and the record gives the summary, the membership relationships and the mapping notes. Categories are how a finding gets rolled up into a class of defect that an engineering programme can be measured against, which the individual weakness id cannot do|array_path=Categories;title_keys=Name
CWE_VIEW|json|any|reference|weakness-record|vulnerability,cwe,taxonomy,mitre|https://cwe.mitre.org|MITRE CWE API — view record|MITRE CWE ビュー|https://cwe-api.mitre.org/api/v1/cwe/view/{qd}|https://cwe-api.mitre.org/api/v1/cwe/view/1000|A CWE view is a curated slice of the weakness catalogue such as research concepts, the software development view or the hardware design view, with its members and the rationale for the grouping. Views are how you enumerate the weakness space systematically rather than one identifier at a time|array_path=Views;title_keys=Name
D3FEND_MAPPINGS|json|any|reference|technique-record|defense,d3fend,ontology,mitre|https://d3fend.mitre.org|MITRE D3FEND — offensive to defensive mappings|MITRE D3FEND 対応表|https://d3fend.mitre.org/api/ontology/inference/d3fend-full-mappings.json|https://d3fend.mitre.org/api/ontology/inference/d3fend-full-mappings.json|The complete D3FEND mapping set as SPARQL result bindings: every ATT&CK offensive technique paired with the defensive countermeasure techniques that address it, plus the digital artifact that links them. It is the only public machine-readable bridge from attacker behaviour to a specific defensive control|array_path=results.bindings;interval=604800;title_keys=off_tech_label.value
EPSS_SCORE_PAGE|json|any|threat|vulnerability-record|vulnerability,epss,first,exploitprediction|https://www.first.org/epss|FIRST EPSS — full score set|FIRST EPSS スコア一覧|https://api.first.org/data/v1/epss?limit=100|https://api.first.org/data/v1/epss?limit=100|The Exploit Prediction Scoring System over the whole CVE corpus, paged: each CVE with its probability of exploitation in the next thirty days and its percentile against every other CVE. Paging the whole set rather than querying one CVE at a time is what makes it usable as a ranking input|array_path=data;page_param=offset;page_size=100;interval=86400
FIRST_COUNTRIES|json|any|reference|reference-record|first,csirt,reference,country|https://www.first.org|FIRST — country reference table|FIRST 国コード表|https://api.first.org/data/v1/countries?limit=100|https://api.first.org/data/v1/countries?limit=100|The country reference table FIRST uses to key its incident response team directory, giving the ISO codes and names in the exact form the teams API expects. Small, but it is the join key for the CSIRT directory and prevents guessing at code forms|array_path=data;page_param=offset;page_size=100;interval=2592000
WORDPRESS_PLUGIN_REGISTRY|json|any|infrastructure|package-record|supplychain,wordpress,plugin,registry|https://wordpress.org/plugins|WordPress.org — plugin registry|WordPress プラグイン登録簿|https://api.wordpress.org/plugins/info/1.2/?action=query_plugins&request[per_page]=100|https://api.wordpress.org/plugins/info/1.2/?action=query_plugins&request[per_page]=100|Every plugin in the WordPress directory with its slug, author, version, active install count, last-updated date, tested-up-to version and rating. WordPress plugins are the single largest mass-exploited software population on the public internet, and the install count and staleness together predict where the next campaign lands|array_path=plugins;page_param=request[page];page_start=1;detail_url=https://api.wordpress.org/plugins/info/1.2/?action=plugin_information&request[slug]={v};detail_key=slug;interval=86400
WORDPRESS_THEME_REGISTRY|json|any|infrastructure|package-record|supplychain,wordpress,theme,registry|https://wordpress.org/themes|WordPress.org — theme registry|WordPress テーマ登録簿|https://api.wordpress.org/themes/info/1.2/?action=query_themes&request[per_page]=100|https://api.wordpress.org/themes/info/1.2/?action=query_themes&request[per_page]=100|The WordPress theme directory with slug, author, version, download count, last update and rating for each theme. Themes carry executable PHP and are a recurring initial-access vector, so the same staleness reasoning as plugins applies|array_path=themes;page_param=request[page];page_start=1;detail_url=https://api.wordpress.org/themes/info/1.2/?action=theme_information&request[slug]={v};detail_key=slug;interval=86400
JENKINS_UPDATE_CENTER|json|any|infrastructure|package-record|supplychain,jenkins,plugin,advisory|https://updates.jenkins.io|Jenkins update centre — plugin index and security warnings|Jenkins 更新センター|https://updates.jenkins.io/current/update-center.actual.json|https://updates.jenkins.io/current/update-center.actual.json|The whole Jenkins plugin catalogue plus the security warning list, which names each vulnerable plugin, the affected version ranges and the advisory URL. Jenkins controllers hold build credentials and source access, so the plugin warning list is a direct map of CI compromise routes|array_path=warnings;interval=21600
JENKINS_PLUGIN_SITE|json|any|infrastructure|package-record|supplychain,jenkins,plugin,registry|https://plugins.jenkins.io|Jenkins plugin site API — plugin index|Jenkins プラグイン一覧|https://plugins.jenkins.io/api/plugins/?limit=50|https://plugins.jenkins.io/api/plugins/?limit=50|Each Jenkins plugin with its maintainer list, dependency set, required core version, installation count and release history. The dependency graph across plugins is what makes a single vulnerable library reach a large share of installed controllers|array_path=plugins;page_param=page;page_start=1;detail_url=https://plugins.jenkins.io/api/plugin/{v};detail_key=name;interval=86400
NUGET_SERVICE_INDEX|json|any|infrastructure|package-record|supplychain,nuget,dotnet,registry|https://www.nuget.org|NuGet — v3 service index|NuGet サービス索引|https://api.nuget.org/v3/index.json|https://api.nuget.org/v3/index.json|The NuGet v3 service index: every resource endpoint the registry exposes with its type and version, including the catalogue, registration, search and package base address services. It is the discovery document that makes the rest of the .NET package registry addressable|array_path=resources;interval=2592000;title_keys=@type
NUGET_REGISTRATION|json|any|infrastructure|package-record|supplychain,nuget,dotnet,package|https://www.nuget.org|NuGet — package registration index|NuGet パッケージ登録|https://api.nuget.org/v3/registration5-gz-semver2/{ql}/index.json|https://api.nuget.org/v3/registration5-gz-semver2/newtonsoft.json/index.json|Every published version of one NuGet package with its catalogue entry: authors, licence, dependency groups per target framework, listing state, publication timestamp and deprecation or vulnerability annotations. The per-version dependency groups are what a .NET software bill of materials is actually built from|
NUGET_CATALOG|json|any|infrastructure|package-record|supplychain,nuget,dotnet,changefeed|https://www.nuget.org|NuGet — catalogue change feed index|NuGet カタログ索引|https://api.nuget.org/v3/catalog0/index.json|https://api.nuget.org/v3/catalog0/index.json|The append-only NuGet catalogue index, listing every page of package publication and deletion events with their timestamps and item counts. It is the complete change history of the .NET package ecosystem and the correct way to mirror it without polling search|array_path=items;interval=21600
CRANDB_PKGRELEASES|json|any|infrastructure|package-record|supplychain,cran,r,registry|https://crandb.r-pkg.org|CRAN database — recent package releases|CRAN パッケージ公開履歴|https://crandb.r-pkg.org/-/pkgreleases?limit={qd}|https://crandb.r-pkg.org/-/pkgreleases?limit=50|Recent CRAN releases with the package name, version, publication date, maintainer, title and the crandb document id. CRAN is the analysis-tooling supply chain for a large share of research and finance code and has no advisory feed of its own, so the release stream is the observation point|detail_url=https://crandb.r-pkg.org/{v};detail_key=name
CRANLOGS_PACKAGE|json|any|infrastructure|package-record|supplychain,cran,r,downloads|https://cranlogs.r-pkg.org|CRAN logs — package download totals|CRAN ダウンロード数|https://cranlogs.r-pkg.org/downloads/total/last-month/{q}|https://cranlogs.r-pkg.org/downloads/total/last-month/ggplot2|Download totals for one CRAN package over the trailing month from the RStudio mirror logs. Download volume is the blast-radius estimate for an R package compromise and CRAN publishes no other usage measure|
CRANLOGS_TOP|json|any|infrastructure|package-record|supplychain,cran,r,downloads|https://cranlogs.r-pkg.org|CRAN logs — most downloaded packages|CRAN 人気パッケージ|https://cranlogs.r-pkg.org/top/last-week/{qd}|https://cranlogs.r-pkg.org/top/last-week/50|The most downloaded CRAN packages over the trailing week with counts. This is the prioritised list of which R packages would matter most if their maintainer account were taken over|array_path=downloads
ANACONDA_PACKAGE|json|any|infrastructure|package-record|supplychain,conda,python,registry|https://anaconda.org|Anaconda.org — conda package record|Anaconda パッケージ|https://api.anaconda.org/package/conda-forge/{q}|https://api.anaconda.org/package/conda-forge/numpy|Every built artefact of one conda-forge package: file name, platform, architecture, build string, upload timestamp, size, md5 and the full dependency specification. Conda ships compiled binaries rather than source, so the per-platform artefact list is the only complete view of what is actually distributed|array_path=files
ANACONDA_SEARCH|json|any|infrastructure|package-record|supplychain,conda,python,registry|https://anaconda.org|Anaconda.org — package search|Anaconda パッケージ検索|https://api.anaconda.org/search?name={q}&limit=50|https://api.anaconda.org/search?name=numpy&limit=50|Conda packages matching a name across all channels, each with the owning channel, summary, licence, latest version and platform list. Cross-channel visibility matters because typosquats and unofficial rebuilds live in channels other than conda-forge|page_param=offset;page_size=50
GOPROXY_MODULE_VERSIONS|csv|domain|infrastructure|package-record|supplychain,golang,module,registry|https://proxy.golang.org|Go module proxy — version list|Goモジュールプロキシ バージョン一覧|https://proxy.golang.org/{ql}/@v/list|https://proxy.golang.org/github.com/gorilla/mux/@v/list|Every version of a Go module the public proxy has ever served, as a plain line list. The proxy is immutable, so this is the authoritative record of what was published under a module path even after the upstream repository is deleted or rewritten|csv_no_header=1
METACPAN_DISTRIBUTION|json|any|infrastructure|package-record|supplychain,perl,cpan,registry|https://metacpan.org|MetaCPAN — distribution record|MetaCPAN ディストリビューション|https://fastapi.metacpan.org/v1/distribution/{q}|https://fastapi.metacpan.org/v1/distribution/Moose|The MetaCPAN distribution record with the bug summary from RT and GitHub, the river-of-CPAN dependency position and the distribution name. The river position states how many downstream distributions depend on it, which is the Perl ecosystem's blast-radius measure|
METACPAN_RELEASE_SEARCH|json|any|infrastructure|package-record|supplychain,perl,cpan,registry|https://metacpan.org|MetaCPAN — release search|MetaCPAN リリース検索|https://fastapi.metacpan.org/v1/release/_search?q={q}&size=50|https://fastapi.metacpan.org/v1/release/_search?q=distribution:Moose&size=50|Every CPAN release matching an Elasticsearch query, each with the author, version, release date, licence, dependency list, the full file manifest and the abstract. The manifest and dependency list together make CPAN releases auditable without downloading the tarball|array_path=hits.hits;page_param=from;page_size=50
PACKAGIST_P2_PACKAGE|json|any|infrastructure|package-record|supplychain,php,composer,registry|https://packagist.org|Packagist — composer v2 package metadata|Packagist パッケージメタデータ|https://repo.packagist.org/p2/{ql}.json|https://repo.packagist.org/p2/monolog/monolog.json|The canonical Composer v2 metadata document for one PHP package: every published version with its require and require-dev maps, autoload configuration, licence, source and dist URLs and the commit reference. This is the file Composer itself resolves against, so it is the ground truth for a PHP dependency tree|
PACKAGIST_VENDOR_LIST|json|any|infrastructure|package-record|supplychain,php,composer,registry|https://packagist.org|Packagist — packages by vendor|Packagist ベンダー別一覧|https://packagist.org/packages/list.json?vendor={ql}|https://packagist.org/packages/list.json?vendor=symfony|Every package name published under one Packagist vendor namespace. Enumerating a vendor namespace is how you find the abandoned or rarely updated packages under an otherwise well maintained brand, which is where namespace-confusion attacks start|
RUBYGEMS_REVERSE_DEPS|json|any|infrastructure|package-record|supplychain,ruby,rubygems,dependency|https://rubygems.org|RubyGems — reverse dependencies|RubyGems 被依存一覧|https://rubygems.org/api/v1/gems/{ql}/reverse_dependencies.json|https://rubygems.org/api/v1/gems/rails/reverse_dependencies.json|Every gem that declares a dependency on the named gem. Reverse dependencies are the direct measure of how far a compromise of one gem would propagate, and RubyGems is one of the few registries that publishes them|
RUBYGEMS_VERSIONS|json|any|infrastructure|package-record|supplychain,ruby,rubygems,version|https://rubygems.org|RubyGems — version history|RubyGems バージョン履歴|https://rubygems.org/api/v1/versions/{ql}.json|https://rubygems.org/api/v1/versions/rails.json|Every published version of one gem with its SHA, build date, platform, required Ruby version, licence set and yank status. Yanked versions are retained in this response, which is how you spot a version that was published and hastily withdrawn|
