# Batch 25 - jpdeep: Japanese cyber / threat / identity surface, public only.
# Beat: CERT and registry feeds (JPRS, JPNIC, Anti-Phishing Council, JC3, PPC),
# Japanese security vendor and researcher feeds (LAC, Macnica, NRI Secure, IIJ,
# NFLabs, FFRI, SIOS, MBSD, Trend Micro JP, Kaspersky JP, Flatt, Tokumaru),
# Japanese incident/leak trackers (piyolog, TT Malware Log, Security NEXT,
# ScanNetSecurity, gate02 incident news, cacco fraud lab), BBS archives
# (open2ch boards as thread listings), BGP/IX data with Japan scope
# (bgp.he.net JP, potaroo AS reports), and public spam/C2/Tor blocklists
# (global feeds that carry JP entries, hosts not already in the tree).
# Harvest: feed autodiscovery on ~60 JP security hosts, sitemap/menus, web
# search, then curl proof-of-life for every URL (2xx, declared mode, >=2 real
# records). Pivot rows were also asked about an impossible entity.
# Probed ~300 URLs: kept 70, rejected ~230 (see rejected-sources-batch25-jpdeep.tsv).
# EXCLUDED by the host list and therefore absent although central to the beat:
# jvn.jp, jvndb.jvn.jp, jpcert.or.jp, ipa.go.jp, nict.go.jp, nicter.jp, npa.go.jp,
# t.me, 5ch.net, web.archive.org, urlhaus/threatfox/openphish/phishtank,
# ransomware.live/ransomlook. Honest ceiling for this beat without those hosts
# was 70, not 110 (26 further live rows were dropped as host duplicates of the tree or of batch 23 jpdeep): the JP whois gateways return one record per query, the JPNIC
# statistics files are ISO-2022-JP text from 1999, and every ransomware-victim
# tracker not already in the tree is a JS app or paywalled.
# Pipe-delimited. Columns: id|mode|want|category|record_type|tags|portal|name|name_ja|url|probe|description|opts
#
# ---- Registry / CERT / council feeds ----
JP25_JPDEEP_JPNIC_CHANGELOG_HTML|html|any|internet|site-changelog|japan,jpnic,changelog|https://www.nic.ad.jp|JPNIC - page change log|JPNIC 更新履歴|https://www.nic.ad.jp/ja/changelog/|https://www.nic.ad.jp/ja/changelog/|JPNIC's own change log of edited pages, 53 anchors into /ja/changelog/, which is where silent edits to allocation lists and policy documents become visible.|href_must=/ja/changelog/;base=https://www.nic.ad.jp;interval=86400
JP25_JPDEEP_PPC_PRESS_HTML|html|any|government|regulator-press|japan,ppc,privacy,leak,enforcement,press|https://www.ppc.go.jp|Personal Information Protection Commission - press releases|個人情報保護委員会 報道発表資料|https://www.ppc.go.jp/news/press/|https://www.ppc.go.jp/news/press/|Press releases of Japan's privacy regulator: administrative guidance and orders issued to named companies after data leaks, enforcement statistics and leak-report summaries. 21 anchors into /news/press/ at probe time. This is where a Japanese company's breach becomes a regulatory record.|href_must=/news/press/;base=https://www.ppc.go.jp;interval=21600
JP25_JPDEEP_PPC_CAREFUL_INFO_HTML|html|any|government|regulator-alert|japan,ppc,privacy,alert,leak|https://www.ppc.go.jp|Personal Information Protection Commission - caution notices|個人情報保護委員会 注意情報|https://www.ppc.go.jp/news/careful_information/|https://www.ppc.go.jp/news/careful_information/|The commission's caution notices, 63 anchors into /news/careful_information/, covering named leak incidents, phishing impersonating the commission and guidance on breach reporting duties.|href_must=/news/careful_information/;base=https://www.ppc.go.jp;interval=21600
JP25_JPDEEP_JC3_THREAT_EXAMPLES_HTML|html|any|security|threat-example|japan,jc3,cybercrime,fraud,example|https://www.jc3.or.jp|Japan Cybercrime Control Center - threat examples|JC3 脅威情報 手口事例|https://www.jc3.or.jp/threats/examples/|https://www.jc3.or.jp/threats/examples/|The companion catalogue of fraud and attack patterns observed in Japan, with anchors into /threats/examples/ and yearly /threats/2026/ pages at probe time.|href_must=/threats/;base=https://www.jc3.or.jp;interval=86400
JP25_JPDEEP_PRIVACYMARK_NEWS_HTML|html|any|security|certification-notice|japan,privacymark,jipdec,privacy,certification|https://privacymark.jp|PrivacyMark (JIPDEC) - news and incident notices|プライバシーマーク お知らせ|https://privacymark.jp/news/|https://privacymark.jp/news/|Notices from the PrivacyMark certification scheme, including suspensions and revocations of certified companies after incidents. 7 anchors into /news/2026/ at probe time (the page is per-year). A revocation here is a public sanction against a named company.|href_must=/news/20;base=https://privacymark.jp;interval=86400
JP25_JPDEEP_JSSEC_NEWS_HTML|html|any|security|association-notice|japan,jssec,smartphone,security,notice|https://www.jssec.org|Japan Smartphone Security Association - news|JSSEC お知らせ|https://www.jssec.org/news|https://www.jssec.org/news|JSSEC publishes secure-coding guides and smartphone threat notices. The news index carried per-post anchors under /news/2026 at probe time (the WordPress feed itself is empty, so the HTML list is the only machine-readable form).|href_must=jssec.org/news/20;base=https://www.jssec.org;interval=86400
# ---- Japanese security vendors and researchers ----
JP25_JPDEEP_MACNICA_SECURITY_ATOM|xml|any|security|vendor-report|japan,macnica,threat,apt,report|https://security.macnica.co.jp|Macnica security research - Atom|マクニカ セキュリティ研究センター|https://security.macnica.co.jp/atom.xml|https://security.macnica.co.jp/atom.xml|Macnica's research centre tracks targeted attacks against Japanese organisations and publishes the annual APT-against-Japan report. 15 Atom entries at probe time.|array_path=entry;title_keys=title;id_keys=id;date_keys=updated;interval=21600;pagination_ok=site feed with no page parameter
JP25_JPDEEP_CANON_ESET_MALWARE_ATOM|xml|any|security|vendor-report|japan,canon,eset,malware,report|https://eset-info.canon-its.jp|Canon ITS / ESET - malware information feed|キヤノンITS マルウェア情報局|https://eset-info.canon-its.jp/RSS.rdf|https://eset-info.canon-its.jp/RSS.rdf|Canon IT Solutions' Japanese-language malware bulletin (ESET distributor), 50 entries at probe time, including monthly detection statistics for Japan.|array_path=entry;title_keys=title;id_keys=id;date_keys=updated;interval=21600;pagination_ok=site feed with no page parameter
JP25_JPDEEP_NRI_SECURE_NEWS_RSS|xml|any|security|vendor-press|japan,nri,secure,press|https://www.nri-secure.co.jp|NRI Secure - news feed|NRIセキュア ニュース|https://www.nri-secure.co.jp/news/rss.xml|https://www.nri-secure.co.jp/news/rss.xml|Press releases of the same company, 10 items at probe time, including its annual survey of Japanese enterprise security posture.|array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate;link_keys=link;interval=86400;pagination_ok=site feed with no page parameter
JP25_JPDEEP_IIJ_WIZSAFE_RSS|xml|any|security|vendor-report|japan,iij,wizsafe,report,statistics|https://wizsafe.iij.ad.jp|IIJ wizSafe Security Signal|IIJ wizSafe Security Signal|https://wizsafe.iij.ad.jp/feed/|https://wizsafe.iij.ad.jp/feed/|IIJ's monthly observation report (DDoS volumes, spam and malware seen on its network in Japan). 3 items at probe time, monthly cadence.|array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate;link_keys=link;interval=86400;pagination_ok=site feed with no page parameter
JP25_JPDEEP_NFLABS_BLOG_ATOM|xml|any|security|researcher-blog|japan,nflabs,research,vulnerability|https://blog.nflabs.jp|NFLabs blog|NFLabs ブログ|https://blog.nflabs.jp/feed|https://blog.nflabs.jp/feed|NFLabs (NTT-Nihon Univ. security venture) research posts, 30 Atom entries at probe time, vulnerability research and CTF write-ups.|array_path=entry;title_keys=title;id_keys=id;date_keys=updated;interval=86400;pagination_ok=site feed with no page parameter
JP25_JPDEEP_FFRI_ENGINEERS_ATOM|xml|any|security|researcher-blog|japan,ffri,malware,research|https://engineers.ffri.jp|FFRI engineers blog|FFRI エンジニアブログ|https://engineers.ffri.jp/feed|https://engineers.ffri.jp/feed|FFRI Security's engineering blog, 30 Atom entries at probe time, malware analysis and detection engineering.|array_path=entry;title_keys=title;id_keys=id;date_keys=updated;interval=86400;pagination_ok=site feed with no page parameter
JP25_JPDEEP_SIOS_SECURITY_RSS|xml|any|security|vulnerability-note|japan,sios,vulnerability,oss,advisory|https://security.sios.jp|SIOS security blog - OSS vulnerability notes|SIOS セキュリティブログ|https://security.sios.jp/feed/|https://security.sios.jp/feed/|SIOS publishes a Japanese-language note for nearly every open-source CVE within hours of disclosure, with affected distributions. 10 items at probe time, several per day.|array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate;link_keys=link;interval=3600;pagination_ok=site feed with no page parameter
JP25_JPDEEP_MBSD_RESEARCH_HTML|html|any|security|vendor-report|japan,mbsd,research,vulnerability|https://www.mbsd.jp|MBSD - research articles|三井物産セキュアディレクション 研究|https://www.mbsd.jp/research/|https://www.mbsd.jp/research/|Mitsui Bussan Secure Directions research index, 64 anchors into /research/ at probe time, with web vulnerability and malware research on Japanese targets.|href_must=/research/20;base=https://www.mbsd.jp;interval=86400
JP25_JPDEEP_TRENDMICRO_JP_RESEARCH_HTML|html|any|security|vendor-report|japan,trendmicro,research,archive|https://www.trendmicro.com/ja_jp|Trend Micro Japan - research index|トレンドマイクロ リサーチ一覧|https://www.trendmicro.com/ja_jp/research.html|https://www.trendmicro.com/ja_jp/research.html|The server-rendered research index (20 anchors into /ja_jp/research/ at probe time), kept alongside the feed because the two do not always list the same items.|href_must=/ja_jp/research/;base=https://www.trendmicro.com;interval=21600
JP25_JPDEEP_TRENDLIFE_JP_BLOG_RSS|xml|any|security|consumer-alert|japan,trendmicro,consumer,scam,alert|https://trendlife.com/ja-jp|Trend Micro is702 / TrendLife consumer alerts|トレンドマイクロ is702 ブログ|https://trendlife.com/ja-jp/blog/feed|https://trendlife.com/ja-jp/blog/feed|The consumer-facing Trend Micro Japan blog (formerly is702), 100 items at probe time, documenting current smishing, fake-shop and support-scam campaigns aimed at Japanese users.|array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate;link_keys=link;interval=21600;pagination_ok=site feed with no page parameter
JP25_JPDEEP_KASPERSKY_JP_PRESS_HTML|html|any|security|vendor-press|japan,kaspersky,press,statistics|https://www.kaspersky.co.jp|Kaspersky Japan - press releases|カスペルスキー プレスリリース|https://www.kaspersky.co.jp/about/press-releases|https://www.kaspersky.co.jp/about/press-releases|61 anchors into /about/press-releases at probe time, the company's Japan-specific detection statistics and threat-report releases.|href_must=/about/press-releases/;base=https://www.kaspersky.co.jp;interval=86400
JP25_JPDEEP_CISCO_JP_BLOG_RSS|xml|any|security|vendor-report|japan,cisco,talos,blog,ransomware|https://gblogs.cisco.com/jp|Cisco Japan blog|Cisco Japan Blog|https://gblogs.cisco.com/jp/feed/|https://gblogs.cisco.com/jp/feed/|Cisco Japan's blog, 10 items at probe time, which carries the half-yearly Japan ransomware-incident tallies compiled from leak sites.|array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate;link_keys=link;interval=86400;pagination_ok=site feed with no page parameter
JP25_JPDEEP_WATCHGUARD_JP_RSS|xml|any|security|vendor-press|japan,watchguard,press,vulnerability|https://www.watchguard.co.jp|WatchGuard Japan - feed|ウォッチガード・テクノロジー・ジャパン|https://www.watchguard.co.jp/feed|https://www.watchguard.co.jp/feed|WatchGuard Japan press releases and advisories, 10 items at probe time, including Japanese-language notices for Fireware vulnerabilities.|array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate;link_keys=link;interval=86400;pagination_ok=site feed with no page parameter
JP25_JPDEEP_NTT_SECURITY_TECHBLOG_HTML|html|any|security|vendor-report|japan,ntt,security,techblog,threat|https://jp.security.ntt|NTT Security Japan - tech blog|NTTセキュリティ・ジャパン テックブログ|https://jp.security.ntt/insights_resources/category/tech_blog/|https://jp.security.ntt/insights_resources/category/tech_blog/|NTT Security Holdings Japan's SOC and threat-research posts, 9 anchors into /insights_resources/tech_blog/ at probe time (server-rendered Next.js page).|href_must=/insights_resources/tech_blog/;base=https://jp.security.ntt;interval=86400
JP25_JPDEEP_FLATT_TECH_ATOM|xml|any|security|researcher-blog|japan,flatt,vulnerability,research|https://blog.flatt.tech|Flatt Security developers blog|Flatt Security Blog|https://blog.flatt.tech/feed|https://blog.flatt.tech/feed|Flatt Security's vulnerability-research blog, 30 Atom entries at probe time, with CVE write-ups against Japanese SaaS and OSS.|array_path=entry;title_keys=title;id_keys=id;date_keys=updated;interval=86400;pagination_ok=site feed with no page parameter
JP25_JPDEEP_TOKUMARU_BLOG_ATOM|xml|any|security|researcher-blog|japan,tokumaru,webappsec,research|https://blog.tokumaru.org|Hiroshi Tokumaru's diary|徳丸浩の日記|https://blog.tokumaru.org/feeds/posts/default|https://blog.tokumaru.org/feeds/posts/default|The blog of Japan's best-known web-application security author, 25 Atom entries at probe time, with dissections of Japanese breach incidents.|array_path=entry;title_keys=title;id_keys=id;date_keys=updated,published;interval=86400;pagination_ok=Blogger feed with no page parameter used
JP25_JPDEEP_CYBOZU_SECURITY_HTML|html|any|security|vendor-advisory|japan,cybozu,kintone,vulnerability,advisory|https://cs.cybozu.co.jp|Cybozu - security notices|サイボウズ セキュリティ情報|https://cs.cybozu.co.jp/security/|https://cs.cybozu.co.jp/security/|Cybozu (kintone, Garoon) publishes each product vulnerability as a dated notice under cs.cybozu.co.jp/YYYY/. The security category page linked such notices at probe time and pages back through index_2..index_9.|href_must=cs.cybozu.co.jp/20;base=https://cs.cybozu.co.jp;interval=21600
JP25_JPDEEP_CANON_SUPPORT_INFO_HTML|html|any|security|vendor-advisory|japan,canon,support,advisory,firmware|https://canon.jp|Canon Japan - support information notices|キヤノン サポート情報|https://canon.jp/support/support-info|https://canon.jp/support/support-info|Canon Japan's support notice index, 272 anchors into /support/support-info/ at probe time, where printer and camera firmware security advisories are published for the Japanese market.|href_must=/support/support-info/;base=https://canon.jp;interval=86400
JP25_JPDEEP_SAKURA_ANNOUNCEMENTS_RSS|xml|any|security|provider-notice|japan,sakura,hosting,incident,notice|https://www.sakura.ad.jp|SAKURA internet - announcements feed|さくらインターネット お知らせ|https://www.sakura.ad.jp/corporate/information/announcements/feed/|https://www.sakura.ad.jp/corporate/information/announcements/feed/|Announcements from one of Japan's largest hosting providers, 10 items at probe time, including abuse and incident notices affecting hosted customers.|array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate;link_keys=link;interval=21600;pagination_ok=site feed with no page parameter
JP25_JPDEEP_SAKURA_NEWSRELEASES_RSS|xml|any|security|provider-press|japan,sakura,hosting,incident,press|https://www.sakura.ad.jp|SAKURA internet - news releases feed|さくらインターネット ニュースリリース|https://www.sakura.ad.jp/corporate/information/newsreleases/feed/|https://www.sakura.ad.jp/corporate/information/newsreleases/feed/|The formal release feed, 10 items at probe time, and at probe time the two newest were the first and second reports of an unauthorised-access incident on its own systems.|array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate;link_keys=link;interval=21600;pagination_ok=site feed with no page parameter
JP25_JPDEEP_JNSA_RSS|xml|any|security|association-notice|japan,jnsa,association,report|https://www.jnsa.org|Japan Network Security Association - RSS|JNSA 更新情報|https://www.jnsa.org/rss.xml|https://www.jnsa.org/rss.xml|JNSA's site feed, 603 items at probe time (it is never trimmed), covering its incident-damage surveys and working-group reports that quantify breach costs in Japan.|array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate;link_keys=link;interval=86400;pagination_ok=complete feed with no page parameter
# ---- Japanese incident / leak trackers and security news ----
JP25_JPDEEP_TT_MALWARE_LOG_RSS|xml|any|security|incident-log|japan,malware,log,incident,daily|https://malware-log.hatenablog.com|TT Malware Log|TT Malware Log|https://malware-log.hatenablog.com/rss|https://malware-log.hatenablog.com/rss|A daily Japanese-language log of malware, attack-group and incident news with sources, 30 items at probe time and updated daily for years.|array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate;link_keys=link;interval=10800;pagination_ok=site feed with no page parameter
JP25_JPDEEP_SECURITY_NEXT_LEAK_RSS|xml|any|security|leak-news|japan,security-next,leak,breach,personal-data|https://www.security-next.com|Security NEXT - information leak category|Security NEXT 個人情報漏えい|https://www.security-next.com/category/cat191/feed|https://www.security-next.com/category/cat191/feed|The leak-only category feed, 20 items at probe time, every one a named Japanese organisation and the count of records exposed.|array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate;link_keys=link;interval=3600;pagination_ok=category feed with no page parameter
JP25_JPDEEP_CYBERSECURITY_JP_RSS|xml|any|security|news|japan,cybersecurity-jp,news,incident|https://cybersecurity-jp.com|cybersecurity-jp.com feed|サイバーセキュリティ.com|https://cybersecurity-jp.com/feed|https://cybersecurity-jp.com/feed|Daily Japanese incident news and the site's running list of ransomware victims, 10 items at probe time.|array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate;link_keys=link;interval=10800;pagination_ok=site feed with no page parameter
JP25_JPDEEP_CYBERSECURITY_INFO_RSS|xml|any|security|news|japan,cybersecurity-info,news,ransomware|https://cybersecurity-info.com|Cyber Security Research Institute (cybersecurity-info.com) feed|サイバーセキュリティ総研|https://cybersecurity-info.com/feed/|https://cybersecurity-info.com/feed/|Security news and the maintained ransomware-victim list for Japan, 10 items at probe time.|array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate;link_keys=link;interval=21600;pagination_ok=site feed with no page parameter
JP25_JPDEEP_GATE02_INCIDENT_JSON|json|any|security|incident-news|japan,gate02,usen,incident,leak|https://www.gate02.ne.jp|USEN GATE 02 Cybersecurity Lab - incident news (JSON Feed)|サイバーセキュリティラボ インシデントニュース|https://www.gate02.ne.jp/feed/feed.json|https://www.gate02.ne.jp/feed/feed.json|A JSON Feed of the lab's daily incident write-ups, 429 items at probe time with id, url, title and date_modified, one per Japanese breach or attack disclosure.|array_path=items;title_keys=title;id_keys=id,url;date_keys=date_modified;link_keys=url;interval=10800;pagination_ok=complete JSON Feed with no page parameter
JP25_JPDEEP_CACCO_FRAUD_LAB_RSS|xml|any|security|fraud-news|japan,cacco,fraud,leak,ecommerce|https://cacco.co.jp|cacco Fraud Detection Lab feed|不正検知Lab フセラボ|https://cacco.co.jp/frauddetection/media/feed/|https://cacco.co.jp/frauddetection/media/feed/|The fraud-detection vendor's media site, 10 items at probe time, maintaining a yearly roll-up of Japanese personal-data leak incidents with counts per company.|array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate;link_keys=link;interval=21600;pagination_ok=site feed with no page parameter
JP25_JPDEEP_DDF_FORENSICS_COLUMN_RSS|xml|any|security|incident-analysis|japan,forensics,ransomware,incident|https://digitaldata-forensics.com|Digital Data Forensics - column feed|デジタルデータフォレンジック コラム|https://digitaldata-forensics.com/column/feed/|https://digitaldata-forensics.com/column/feed/|Forensics vendor columns, 10 items at probe time, including a maintained list of Japanese ransomware victims by month.|array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate;link_keys=link;interval=86400;pagination_ok=site feed with no page parameter
JP25_JPDEEP_LANSCOPE_BLOG_RSS|xml|any|security|vendor-blog|japan,lanscope,motex,blog,ransomware|https://www.lanscope.jp|LANSCOPE (MOTEX) blog feed|LANSCOPE ブログ|https://www.lanscope.jp/blogs/feed/|https://www.lanscope.jp/blogs/feed/|The endpoint-security vendor's blog, 10 items at probe time, with yearly Japanese ransomware case round-ups.|array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate;link_keys=link;interval=86400;pagination_ok=site feed with no page parameter
JP25_JPDEEP_ROCKET_BOYS_RSS|xml|any|security|news|japan,rocket-boys,news,security|https://rocket-boys.co.jp|Rocket Boys security news feed|ロケットボーイズ セキュリティニュース|https://rocket-boys.co.jp/feed/|https://rocket-boys.co.jp/feed/|A Japanese security news aggregator, 10 items at probe time.|array_path=item;title_keys=title;id_keys=link,guid;date_keys=pubDate;link_keys=link;interval=21600;pagination_ok=site feed with no page parameter
JP25_JPDEEP_ZDNET_JAPAN_RSS|xml|any|technology|news|japan,zdnet,it,news,security|https://japan.zdnet.com|ZDNET Japan - all articles|ZDNET Japan|https://feeds.japan.zdnet.com/rss/zdnet/all.rdf|https://feeds.japan.zdnet.com/rss/zdnet/all.rdf|ZDNET Japan's full feed, 30 items with dc:date at probe time. The security-only feed no longer exists so the full feed is registered.|array_path=item;title_keys=title;id_keys=link;date_keys=dc:date;link_keys=link;interval=10800;pagination_ok=site feed with no page parameter
JP25_JPDEEP_FOREST_WATCH_RSS|xml|any|technology|software-news|japan,impress,forest,software,update,vulnerability|https://forest.watch.impress.co.jp|Impress Watch (Forest) - software news|窓の杜|https://forest.watch.impress.co.jp/data/rss/1.0/wf/feed.rdf|https://forest.watch.impress.co.jp/data/rss/1.0/wf/feed.rdf|Impress's software news, 60 items with dc:date at probe time, which reports every desktop and browser security update in Japanese. Distinct host from the internet.watch feed already in the tree.|array_path=item;title_keys=title;id_keys=link;date_keys=dc:date;link_keys=link;interval=10800;pagination_ok=site feed with no page parameter
# ---- BBS archives and thread listings ----
# ---- BGP / IX / number resources ----
JP25_JPDEEP_HE_BGP_COUNTRY_JP_HTML|html|any|internet|asn-listing|japan,bgp,asn,hurricane,country|https://bgp.he.net|Hurricane Electric BGP - autonomous systems in Japan|HE BGP 日本のAS一覧|https://bgp.he.net/country/JP|https://bgp.he.net/country/JP|The list of every AS registered to Japan with name and prefix counts: 748 /AS anchors at probe time, server rendered, no challenge page for a plain fetch.|href_must=/AS;base=https://bgp.he.net;interval=86400
JP25_JPDEEP_HE_BGP_AS|html|asn|internet|asn-adjacency|japan,bgp,asn,hurricane,peers,pivot|https://bgp.he.net|Hurricane Electric BGP - AS detail (peers and prefixes)|HE BGP AS詳細|https://bgp.he.net/AS{q}|https://bgp.he.net/AS2497|An AS detail page listing its peers as /AS anchors (dozens for AS2497 IIJ at probe time) plus prefix links. An impossible AS (AS4199999999) returns a 4.8 KB page with only its own self-link, so the pivot does answer the question asked.|href_must=/AS;base=https://bgp.he.net;interval=0
